,pgnfile,result
50386,442277.pgn,1.0
50387,442278.pgn,0.0
50388,442279.pgn,0.0
50389,442280.pgn,0.0
50390,442281.pgn,-1.0
50391,442282.pgn,0.0
50392,442283.pgn,-1.0
50393,442284.pgn,0.0
50394,442285.pgn,1.0
50395,442286.pgn,1.0
50396,442287.pgn,1.0
50397,442288.pgn,0.0
50398,442289.pgn,-1.0
50399,442290.pgn,0.0
50400,442291.pgn,-1.0
50401,442293.pgn,1.0
50402,442294.pgn,0.0
50403,442295.pgn,1.0
50404,442296.pgn,1.0
50405,442297.pgn,1.0
50406,442298.pgn,0.0
50407,442299.pgn,-1.0
50408,442300.pgn,1.0
50409,442301.pgn,-1.0
50410,442302.pgn,1.0
50411,442303.pgn,1.0
50412,442304.pgn,0.0
50413,442305.pgn,1.0
50414,442306.pgn,-1.0
50415,442307.pgn,0.0
50416,442308.pgn,1.0
50417,442309.pgn,1.0
50418,442310.pgn,1.0
50419,442311.pgn,1.0
50420,442312.pgn,1.0
50421,442313.pgn,-1.0
50422,442314.pgn,-1.0
50423,442315.pgn,-1.0
50424,442316.pgn,-1.0
50425,442317.pgn,-1.0
50426,442318.pgn,1.0
50427,442319.pgn,-1.0
50428,442320.pgn,-1.0
50429,442321.pgn,-1.0
50430,442322.pgn,1.0
50431,442323.pgn,1.0
50432,442324.pgn,1.0
50433,442325.pgn,-1.0
50434,442326.pgn,1.0
50435,442327.pgn,1.0
50436,442328.pgn,1.0
50437,442329.pgn,-1.0
50438,442330.pgn,1.0
50439,442331.pgn,1.0
50440,442332.pgn,-1.0
50441,442333.pgn,1.0
50442,442334.pgn,0.0
50443,442335.pgn,-1.0
50444,442336.pgn,-1.0
50445,442337.pgn,0.0
50446,442338.pgn,1.0
50447,442339.pgn,0.0
50448,442340.pgn,1.0
50449,442341.pgn,-1.0
50450,442342.pgn,-1.0
50451,442343.pgn,1.0
50452,442344.pgn,1.0
50453,442345.pgn,-1.0
50454,442346.pgn,-1.0
50455,442347.pgn,0.0
50456,442348.pgn,-1.0
50457,442349.pgn,1.0
50458,442350.pgn,-1.0
50459,442351.pgn,1.0
50460,442352.pgn,0.0
50461,442353.pgn,0.0
50462,442354.pgn,1.0
50463,442355.pgn,-1.0
50464,442356.pgn,1.0
50465,442357.pgn,-1.0
50466,442358.pgn,0.0
50467,442359.pgn,0.0
50468,442360.pgn,1.0
50469,442361.pgn,-1.0
50470,442362.pgn,1.0
50471,442363.pgn,1.0
50472,442364.pgn,0.0
50473,442365.pgn,1.0
50474,442366.pgn,0.0
50475,442367.pgn,-1.0
50476,442368.pgn,0.0
50477,442369.pgn,1.0
50478,442370.pgn,1.0
50479,442371.pgn,-1.0
50480,442372.pgn,-1.0
50481,442373.pgn,1.0
50482,442374.pgn,0.0
50483,442375.pgn,-1.0
50484,442376.pgn,1.0
50485,442377.pgn,1.0
50486,442378.pgn,0.0
50487,442379.pgn,0.0
50488,442380.pgn,1.0
50489,442381.pgn,0.0
50490,442382.pgn,-1.0
50491,442383.pgn,0.0
50492,442384.pgn,0.0
50493,442385.pgn,1.0
50494,442386.pgn,-1.0
50495,442387.pgn,-1.0
50496,442388.pgn,0.0
50497,442389.pgn,0.0
50498,442390.pgn,0.0
50499,442391.pgn,0.0
50500,442392.pgn,1.0
50501,442393.pgn,1.0
50502,442394.pgn,-1.0
50503,442395.pgn,1.0
50504,442396.pgn,-1.0
50505,442397.pgn,0.0
50506,442398.pgn,1.0
50507,442399.pgn,1.0
50508,442400.pgn,-1.0
50509,442401.pgn,0.0
50510,442402.pgn,0.0
50511,442403.pgn,1.0
50512,442404.pgn,-1.0
50513,442405.pgn,1.0
50514,442406.pgn,0.0
50515,442407.pgn,-1.0
50516,442408.pgn,1.0
50517,442409.pgn,-1.0
50518,442410.pgn,1.0
50519,442411.pgn,-1.0
50520,442412.pgn,1.0
50521,442413.pgn,1.0
50522,442414.pgn,1.0
50523,442415.pgn,0.0
50524,442416.pgn,0.0
50525,442417.pgn,1.0
50526,442418.pgn,-1.0
50527,442419.pgn,0.0
50528,442420.pgn,1.0
50529,442421.pgn,1.0
50530,442422.pgn,1.0
50531,442423.pgn,1.0
50532,442424.pgn,1.0
50533,442425.pgn,1.0
50534,442426.pgn,1.0
50535,442427.pgn,-1.0
50536,442428.pgn,0.0
50537,442429.pgn,-1.0
50538,442430.pgn,0.0
50539,442431.pgn,1.0
50540,442432.pgn,1.0
50541,442433.pgn,-1.0
50542,442434.pgn,0.0
50543,442435.pgn,0.0
50544,442436.pgn,1.0
50545,442437.pgn,1.0
50546,442438.pgn,-1.0
50547,442439.pgn,1.0
50548,442440.pgn,1.0
50549,442441.pgn,-1.0
50550,442442.pgn,1.0
50551,442443.pgn,1.0
50552,442444.pgn,1.0
50553,442445.pgn,0.0
50554,442446.pgn,0.0
50555,442447.pgn,-1.0
50556,442448.pgn,1.0
50557,442449.pgn,1.0
50558,442450.pgn,1.0
50559,442451.pgn,1.0
50560,442452.pgn,1.0
50561,442453.pgn,1.0
50562,442454.pgn,1.0
50563,442455.pgn,1.0
50564,442456.pgn,0.0
50565,442457.pgn,1.0
50566,442458.pgn,0.0
50567,442459.pgn,-1.0
50568,442460.pgn,-1.0
50569,442461.pgn,-1.0
50570,442462.pgn,1.0
50571,442463.pgn,1.0
50572,442464.pgn,1.0
50573,442465.pgn,-1.0
50574,442466.pgn,1.0
50575,442467.pgn,1.0
50576,442468.pgn,0.0
50577,442469.pgn,0.0
50578,442470.pgn,1.0
50579,442471.pgn,0.0
50580,442472.pgn,1.0
50581,442473.pgn,-1.0
50582,442474.pgn,1.0
50583,442475.pgn,-1.0
50584,442476.pgn,1.0
50585,442477.pgn,0.0
50586,442478.pgn,1.0
50587,442479.pgn,1.0
50588,442480.pgn,1.0
50589,442481.pgn,0.0
50590,442482.pgn,1.0
50591,442483.pgn,-1.0
50592,442484.pgn,0.0
50593,442485.pgn,1.0
50594,442486.pgn,1.0
50595,442487.pgn,1.0
50596,442488.pgn,1.0
50597,442489.pgn,0.0
50598,442490.pgn,-1.0
50599,442491.pgn,-1.0
50600,442492.pgn,-1.0
50601,442493.pgn,1.0
50602,442494.pgn,1.0
50603,442495.pgn,0.0
50604,442496.pgn,1.0
50605,442497.pgn,0.0
50606,442498.pgn,-1.0
50607,442499.pgn,0.0
50608,442500.pgn,1.0
50609,442501.pgn,1.0
50610,442502.pgn,1.0
50611,442503.pgn,1.0
50612,442504.pgn,1.0
50613,442505.pgn,1.0
50614,442506.pgn,1.0
50615,442507.pgn,1.0
50616,442508.pgn,1.0
50617,442509.pgn,1.0
50618,442510.pgn,1.0
50619,442511.pgn,1.0
50620,442512.pgn,1.0
50621,442513.pgn,-1.0
50622,442514.pgn,1.0
50623,442515.pgn,1.0
50624,442516.pgn,-1.0
50625,442517.pgn,0.0
50626,442518.pgn,0.0
50627,442519.pgn,-1.0
50628,442520.pgn,1.0
50629,442521.pgn,1.0
50630,442522.pgn,0.0
50631,442523.pgn,-1.0
50632,442524.pgn,1.0
50633,442525.pgn,1.0
50634,442526.pgn,1.0
50635,442527.pgn,1.0
50636,442528.pgn,1.0
50637,442529.pgn,0.0
50638,442530.pgn,1.0
50639,442531.pgn,1.0
50640,442532.pgn,1.0
50641,442533.pgn,0.0
50642,442534.pgn,1.0
50643,442535.pgn,1.0
50644,442536.pgn,0.0
50645,442537.pgn,1.0
50646,442538.pgn,0.0
50647,442539.pgn,-1.0
50648,442540.pgn,1.0
50649,442541.pgn,0.0
50650,442542.pgn,-1.0
50651,442543.pgn,0.0
50652,442544.pgn,1.0
50653,442545.pgn,1.0
50654,442546.pgn,0.0
50655,442547.pgn,0.0
50656,442548.pgn,0.0
50657,442549.pgn,0.0
50658,442550.pgn,0.0
50659,442552.pgn,0.0
50660,442553.pgn,0.0
50661,442554.pgn,-1.0
50662,442555.pgn,0.0
50663,442556.pgn,-1.0
50664,442558.pgn,0.0
50665,442559.pgn,-1.0
50666,442560.pgn,1.0
50667,442561.pgn,0.0
50668,442562.pgn,-1.0
50669,442563.pgn,1.0
50670,442564.pgn,1.0
50671,442565.pgn,1.0
50672,442566.pgn,1.0
50673,442567.pgn,-1.0
50674,442568.pgn,-1.0
50675,442569.pgn,1.0
50676,442570.pgn,1.0
50677,442571.pgn,1.0
50678,442572.pgn,0.0
50679,442573.pgn,1.0
50680,442574.pgn,0.0
50681,442575.pgn,1.0
50682,442576.pgn,-1.0
50683,442577.pgn,0.0
50684,442578.pgn,1.0
50685,442579.pgn,1.0
50686,442580.pgn,1.0
50687,442581.pgn,1.0
50688,442582.pgn,-1.0
50689,442583.pgn,1.0
50690,442584.pgn,0.0
50691,442585.pgn,1.0
50692,442586.pgn,0.0
50693,442587.pgn,-1.0
50694,442588.pgn,1.0
50695,442589.pgn,1.0
50696,442590.pgn,1.0
50697,442591.pgn,0.0
50698,442592.pgn,1.0
50699,442593.pgn,1.0
50700,442594.pgn,1.0
50701,442595.pgn,1.0
50702,442596.pgn,0.0
50703,442597.pgn,0.0
50704,442598.pgn,0.0
50705,442599.pgn,0.0
50706,442601.pgn,-1.0
50707,442602.pgn,1.0
50708,442603.pgn,0.0
50709,442604.pgn,0.0
50710,442605.pgn,1.0
50711,442606.pgn,1.0
50712,442607.pgn,0.0
50713,442608.pgn,0.0
50714,442609.pgn,1.0
50715,442610.pgn,1.0
50716,442612.pgn,1.0
50717,442613.pgn,1.0
50718,442614.pgn,1.0
50719,442615.pgn,0.0
50720,442616.pgn,1.0
50721,442617.pgn,0.0
50722,442618.pgn,-1.0
50723,442619.pgn,0.0
50724,442620.pgn,-1.0
50725,442622.pgn,0.0
50726,442623.pgn,-1.0
50727,442624.pgn,1.0
50728,442625.pgn,1.0
50729,442626.pgn,0.0
50730,442627.pgn,1.0
50731,442628.pgn,0.0
50732,442629.pgn,0.0
50733,442630.pgn,-1.0
50734,442631.pgn,-1.0
50735,442632.pgn,1.0
50736,442633.pgn,1.0
50737,442634.pgn,1.0
50738,442635.pgn,1.0
50739,442636.pgn,-1.0
50740,442637.pgn,0.0
50741,442638.pgn,-1.0
50742,442639.pgn,0.0
50743,442641.pgn,0.0
50744,442642.pgn,1.0
50745,442643.pgn,1.0
50746,442644.pgn,0.0
50747,442645.pgn,0.0
50748,442646.pgn,-1.0
50749,442647.pgn,0.0
50750,442648.pgn,-1.0
50751,442649.pgn,0.0
50752,442650.pgn,0.0
50753,442651.pgn,1.0
50754,442653.pgn,1.0
50755,442654.pgn,-1.0
50756,442655.pgn,-1.0
50757,442656.pgn,1.0
50758,442657.pgn,-1.0
50759,442658.pgn,1.0
50760,442659.pgn,1.0
50761,442660.pgn,1.0
50762,442661.pgn,0.0
50763,442662.pgn,0.0
50764,442663.pgn,0.0
50765,442664.pgn,0.0
50766,442665.pgn,-1.0
50767,442666.pgn,0.0
50768,442667.pgn,1.0
50769,442668.pgn,1.0
50770,442670.pgn,-1.0
50771,442671.pgn,1.0
50772,442672.pgn,1.0
50773,442673.pgn,-1.0
50774,442674.pgn,1.0
50775,442675.pgn,-1.0
50776,442676.pgn,0.0
50777,442677.pgn,1.0
50778,442678.pgn,1.0
50779,442679.pgn,0.0
50780,442680.pgn,1.0
50781,442681.pgn,0.0
50782,442682.pgn,1.0
50783,442683.pgn,0.0
50784,442684.pgn,0.0
50785,442685.pgn,1.0
50786,442686.pgn,0.0
50787,442687.pgn,0.0
50788,442688.pgn,1.0
50789,442689.pgn,1.0
50790,442690.pgn,1.0
50791,442691.pgn,0.0
50792,442692.pgn,1.0
50793,442693.pgn,0.0
50794,442694.pgn,0.0
50795,442695.pgn,1.0
50796,442696.pgn,1.0
50797,442697.pgn,1.0
50798,442698.pgn,0.0
50799,442699.pgn,1.0
50800,442700.pgn,1.0
50801,442701.pgn,0.0
50802,442702.pgn,1.0
50803,442703.pgn,1.0
50804,442704.pgn,1.0
50805,442705.pgn,-1.0
50806,442706.pgn,0.0
50807,442707.pgn,1.0
50808,442708.pgn,-1.0
50809,442709.pgn,-1.0
50810,442710.pgn,1.0
50811,442711.pgn,1.0
50812,442712.pgn,0.0
50813,442713.pgn,-1.0
50814,442714.pgn,1.0
50815,442715.pgn,-1.0
50816,442716.pgn,1.0
50817,442717.pgn,1.0
50818,442718.pgn,1.0
50819,442719.pgn,0.0
50820,442720.pgn,0.0
50821,442721.pgn,-1.0
50822,442722.pgn,1.0
50823,442723.pgn,1.0
50824,442724.pgn,1.0
50825,442725.pgn,1.0
50826,442726.pgn,1.0
50827,442727.pgn,0.0
50828,442728.pgn,1.0
50829,442729.pgn,-1.0
50830,442730.pgn,1.0
50831,442731.pgn,1.0
50832,442732.pgn,1.0
50833,442733.pgn,1.0
50834,442734.pgn,0.0
50835,442735.pgn,1.0
50836,442736.pgn,0.0
50837,442737.pgn,0.0
50838,442738.pgn,0.0
50839,442739.pgn,0.0
50840,442740.pgn,0.0
50841,442741.pgn,1.0
50842,442742.pgn,1.0
50843,442743.pgn,1.0
50844,442744.pgn,0.0
50845,442745.pgn,1.0
50846,442746.pgn,-1.0
50847,442747.pgn,1.0
50848,442748.pgn,0.0
50849,442749.pgn,0.0
50850,442750.pgn,0.0
50851,442751.pgn,0.0
50852,442752.pgn,1.0
50853,442753.pgn,0.0
50854,442754.pgn,1.0
50855,442755.pgn,-1.0
50856,442756.pgn,0.0
50857,442757.pgn,0.0
50858,442759.pgn,-1.0
50859,442760.pgn,-1.0
50860,442761.pgn,0.0
50861,442762.pgn,1.0
50862,442763.pgn,1.0
50863,442764.pgn,0.0
50864,442765.pgn,0.0
50865,442766.pgn,0.0
50866,442768.pgn,0.0
50867,442769.pgn,-1.0
50868,442770.pgn,1.0
50869,442771.pgn,0.0
50870,442772.pgn,-1.0
50871,442773.pgn,-1.0
50872,442774.pgn,1.0
50873,442775.pgn,0.0
50874,442776.pgn,-1.0
50875,442777.pgn,-1.0
50876,442778.pgn,1.0
50877,442779.pgn,0.0
50878,442780.pgn,0.0
50879,442781.pgn,0.0
50880,442782.pgn,1.0
50881,442783.pgn,0.0
50882,442784.pgn,0.0
50883,442785.pgn,0.0
50884,442786.pgn,0.0
50885,442787.pgn,0.0
50886,442788.pgn,0.0
50887,442789.pgn,0.0
50888,442790.pgn,0.0
50889,442791.pgn,0.0
50890,442792.pgn,0.0
50891,442793.pgn,1.0
50892,442794.pgn,0.0
50893,442795.pgn,0.0
50894,442796.pgn,0.0
50895,442797.pgn,-1.0
50896,442798.pgn,-1.0
50897,442799.pgn,0.0
50898,442800.pgn,0.0
50899,442801.pgn,0.0
50900,442802.pgn,0.0
50901,442803.pgn,0.0
50902,442804.pgn,0.0
50903,442805.pgn,1.0
50904,442806.pgn,0.0
50905,442807.pgn,0.0
50906,442808.pgn,0.0
50907,442809.pgn,0.0
50908,442810.pgn,0.0
50909,442811.pgn,0.0
50910,442812.pgn,0.0
50911,442813.pgn,1.0
50912,442814.pgn,0.0
50913,442815.pgn,1.0
50914,442816.pgn,-1.0
50915,442817.pgn,0.0
50916,442818.pgn,1.0
50917,442819.pgn,0.0
50918,442820.pgn,-1.0
50919,442821.pgn,0.0
50920,442822.pgn,0.0
50921,442823.pgn,0.0
50922,442824.pgn,0.0
50923,442825.pgn,0.0
50924,442826.pgn,1.0
50925,442827.pgn,1.0
50926,442828.pgn,-1.0
50927,442829.pgn,0.0
50928,442830.pgn,-1.0
50929,442831.pgn,-1.0
50930,442832.pgn,0.0
50931,442833.pgn,0.0
50932,442834.pgn,-1.0
50933,442835.pgn,0.0
50934,442836.pgn,-1.0
50935,442837.pgn,0.0
50936,442838.pgn,0.0
50937,442839.pgn,0.0
50938,442840.pgn,-1.0
50939,442841.pgn,0.0
50940,442842.pgn,0.0
50941,442843.pgn,1.0
50942,442844.pgn,-1.0
50943,442845.pgn,-1.0
50944,442846.pgn,1.0
50945,442847.pgn,1.0
50946,442848.pgn,0.0
50947,442849.pgn,1.0
50948,442850.pgn,0.0
50949,442851.pgn,-1.0
50950,442852.pgn,0.0
50951,442853.pgn,0.0
50952,442854.pgn,1.0
50953,442855.pgn,-1.0
50954,442856.pgn,1.0
50955,442857.pgn,0.0
50956,442858.pgn,0.0
50957,442859.pgn,1.0
50958,442860.pgn,0.0
50959,442861.pgn,0.0
50960,442862.pgn,1.0
50961,442863.pgn,-1.0
50962,442864.pgn,0.0
50963,442865.pgn,0.0
50964,442866.pgn,-1.0
50965,442867.pgn,0.0
50966,442868.pgn,0.0
50967,442869.pgn,0.0
50968,442870.pgn,0.0
50969,442871.pgn,0.0
50970,442872.pgn,1.0
50971,442873.pgn,0.0
50972,442874.pgn,0.0
50973,442875.pgn,1.0
50974,442876.pgn,0.0
50975,442877.pgn,1.0
50976,442878.pgn,0.0
50977,442879.pgn,-1.0
50978,442880.pgn,-1.0
50979,442881.pgn,1.0
50980,442882.pgn,0.0
50981,442883.pgn,-1.0
50982,442884.pgn,0.0
50983,442885.pgn,0.0
50984,442886.pgn,0.0
50985,442887.pgn,0.0
50986,442888.pgn,0.0
50987,442889.pgn,1.0
50988,442890.pgn,0.0
50989,442891.pgn,0.0
50990,442892.pgn,1.0
50991,442893.pgn,0.0
50992,442894.pgn,0.0
50993,442895.pgn,0.0
50994,442896.pgn,1.0
50995,442897.pgn,0.0
50996,442898.pgn,-1.0
50997,442899.pgn,0.0
50998,442900.pgn,0.0
50999,442901.pgn,0.0
51000,442902.pgn,1.0
51001,442903.pgn,1.0
51002,442904.pgn,0.0
51003,442905.pgn,-1.0
51004,442906.pgn,1.0
51005,442907.pgn,0.0
51006,442908.pgn,1.0
51007,442909.pgn,1.0
51008,442910.pgn,-1.0
51009,442911.pgn,1.0
51010,442912.pgn,0.0
51011,442913.pgn,1.0
51012,442914.pgn,0.0
51013,442915.pgn,-1.0
51014,442916.pgn,0.0
51015,442917.pgn,0.0
51016,442918.pgn,0.0
51017,442919.pgn,1.0
51018,442920.pgn,0.0
51019,442921.pgn,-1.0
51020,442922.pgn,0.0
51021,442923.pgn,-1.0
51022,442924.pgn,-1.0
51023,442925.pgn,0.0
51024,442926.pgn,0.0
51025,442927.pgn,0.0
51026,442928.pgn,-1.0
51027,442929.pgn,-1.0
51028,442930.pgn,1.0
51029,442931.pgn,1.0
51030,442932.pgn,1.0
51031,442933.pgn,0.0
51032,442934.pgn,1.0
51033,442935.pgn,0.0
51034,442936.pgn,0.0
51035,442937.pgn,-1.0
51036,442938.pgn,0.0
51037,442939.pgn,1.0
51038,442940.pgn,1.0
51039,442941.pgn,0.0
51040,442942.pgn,-1.0
51041,442943.pgn,1.0
51042,442944.pgn,0.0
51043,442945.pgn,0.0
51044,442946.pgn,0.0
51045,442947.pgn,1.0
51046,442948.pgn,0.0
51047,442949.pgn,0.0
51048,442950.pgn,0.0
51049,442951.pgn,-1.0
51050,442952.pgn,0.0
51051,442953.pgn,1.0
51052,442954.pgn,0.0
51053,442955.pgn,0.0
51054,442956.pgn,-1.0
51055,442957.pgn,1.0
51056,442958.pgn,0.0
51057,442959.pgn,0.0
51058,442960.pgn,0.0
51059,442961.pgn,0.0
51060,442962.pgn,0.0
51061,442963.pgn,0.0
51062,442964.pgn,0.0
51063,442965.pgn,0.0
51064,442966.pgn,0.0
51065,442967.pgn,0.0
51066,442968.pgn,0.0
51067,442969.pgn,0.0
51068,442970.pgn,1.0
51069,442971.pgn,0.0
51070,442972.pgn,0.0
51071,442973.pgn,-1.0
51072,442974.pgn,0.0
51073,442975.pgn,0.0
51074,442976.pgn,-1.0
51075,442977.pgn,-1.0
51076,442978.pgn,0.0
51077,442979.pgn,0.0
51078,442980.pgn,0.0
51079,442981.pgn,0.0
51080,442982.pgn,-1.0
51081,442983.pgn,0.0
51082,442984.pgn,0.0
51083,442985.pgn,1.0
51084,442986.pgn,-1.0
51085,442987.pgn,0.0
51086,442988.pgn,-1.0
51087,442989.pgn,0.0
51088,442990.pgn,-1.0
51089,442991.pgn,0.0
51090,442992.pgn,0.0
51091,442993.pgn,1.0
51092,442994.pgn,-1.0
51093,442995.pgn,0.0
51094,442996.pgn,0.0
51095,442997.pgn,-1.0
51096,442998.pgn,-1.0
51097,442999.pgn,0.0
51098,443000.pgn,0.0
51099,443001.pgn,0.0
51100,443002.pgn,1.0
51101,443003.pgn,0.0
51102,443004.pgn,1.0
51103,443005.pgn,0.0
51104,443006.pgn,0.0
51105,443007.pgn,-1.0
51106,443008.pgn,1.0
51107,443009.pgn,0.0
51108,443010.pgn,0.0
51109,443011.pgn,0.0
51110,443012.pgn,0.0
51111,443013.pgn,0.0
51112,443014.pgn,1.0
51113,443015.pgn,-1.0
51114,443016.pgn,-1.0
51115,443017.pgn,0.0
51116,443018.pgn,0.0
51117,443019.pgn,0.0
51118,443020.pgn,1.0
51119,443021.pgn,0.0
51120,443022.pgn,0.0
51121,443023.pgn,-1.0
51122,443024.pgn,1.0
51123,443025.pgn,0.0
51124,443026.pgn,1.0
51125,443027.pgn,0.0
51126,443029.pgn,0.0
51127,443030.pgn,-1.0
51128,443031.pgn,1.0
51129,443032.pgn,0.0
51130,443033.pgn,0.0
51131,443034.pgn,1.0
51132,443035.pgn,0.0
51133,443036.pgn,1.0
51134,443037.pgn,0.0
51135,443038.pgn,1.0
51136,443039.pgn,1.0
51137,443040.pgn,0.0
51138,443041.pgn,0.0
51139,443042.pgn,1.0
51140,443043.pgn,0.0
51141,443044.pgn,0.0
51142,443045.pgn,0.0
51143,443046.pgn,0.0
51144,443047.pgn,-1.0
51145,443048.pgn,0.0
51146,443049.pgn,0.0
51147,443050.pgn,1.0
51148,443051.pgn,1.0
51149,443052.pgn,0.0
51150,443053.pgn,0.0
51151,443054.pgn,0.0
51152,443055.pgn,1.0
51153,443056.pgn,1.0
51154,443057.pgn,1.0
51155,443058.pgn,1.0
51156,443059.pgn,0.0
51157,443060.pgn,0.0
51158,443061.pgn,1.0
51159,443062.pgn,0.0
51160,443063.pgn,0.0
51161,443064.pgn,0.0
51162,443065.pgn,0.0
51163,443066.pgn,-1.0
51164,443067.pgn,0.0
51165,443068.pgn,0.0
51166,443069.pgn,0.0
51167,443070.pgn,0.0
51168,443071.pgn,-1.0
51169,443072.pgn,1.0
51170,443073.pgn,1.0
51171,443074.pgn,-1.0
51172,443075.pgn,0.0
51173,443076.pgn,1.0
51174,443077.pgn,0.0
51175,443078.pgn,0.0
51176,443079.pgn,0.0
51177,443080.pgn,-1.0
51178,443081.pgn,0.0
51179,443082.pgn,0.0
51180,443083.pgn,0.0
51181,443084.pgn,0.0
51182,443085.pgn,0.0
51183,443086.pgn,-1.0
51184,443087.pgn,1.0
51185,443088.pgn,0.0
51186,443089.pgn,0.0
51187,443090.pgn,1.0
51188,443091.pgn,0.0
51189,443092.pgn,0.0
51190,443093.pgn,-1.0
51191,443094.pgn,1.0
51192,443095.pgn,0.0
51193,443096.pgn,0.0
51194,443097.pgn,0.0
51195,443098.pgn,0.0
51196,443099.pgn,1.0
51197,443100.pgn,-1.0
51198,443101.pgn,0.0
51199,443102.pgn,1.0
51200,443103.pgn,0.0
51201,443104.pgn,0.0
51202,443105.pgn,0.0
51203,443106.pgn,0.0
51204,443107.pgn,0.0
51205,443108.pgn,1.0
51206,443109.pgn,0.0
51207,443110.pgn,0.0
51208,443111.pgn,-1.0
51209,443112.pgn,1.0
51210,443113.pgn,0.0
51211,443114.pgn,0.0
51212,443115.pgn,0.0
51213,443116.pgn,0.0
51214,443117.pgn,0.0
51215,443118.pgn,0.0
51216,443119.pgn,0.0
51217,443120.pgn,0.0
51218,443121.pgn,0.0
51219,443122.pgn,0.0
51220,443123.pgn,0.0
51221,443124.pgn,0.0
51222,443125.pgn,0.0
51223,443126.pgn,1.0
51224,443127.pgn,0.0
51225,443128.pgn,0.0
51226,443129.pgn,0.0
51227,443130.pgn,0.0
51228,443131.pgn,1.0
51229,443132.pgn,0.0
51230,443133.pgn,1.0
51231,443134.pgn,0.0
51232,443135.pgn,0.0
51233,443136.pgn,0.0
51234,443137.pgn,0.0
51235,443138.pgn,1.0
51236,443139.pgn,-1.0
51237,443140.pgn,0.0
51238,443141.pgn,-1.0
51239,443142.pgn,-1.0
51240,443143.pgn,-1.0
51241,443144.pgn,0.0
51242,443145.pgn,1.0
51243,443146.pgn,1.0
51244,443147.pgn,0.0
51245,443148.pgn,0.0
51246,443149.pgn,0.0
51247,443150.pgn,1.0
51248,443151.pgn,-1.0
51249,443152.pgn,-1.0
51250,443153.pgn,0.0
51251,443154.pgn,0.0
51252,443155.pgn,-1.0
51253,443156.pgn,1.0
51254,443157.pgn,1.0
51255,443158.pgn,0.0
51256,443159.pgn,1.0
51257,443160.pgn,1.0
51258,443161.pgn,0.0
51259,443162.pgn,0.0
51260,443163.pgn,1.0
51261,443164.pgn,0.0
51262,443165.pgn,1.0
51263,443166.pgn,0.0
51264,443167.pgn,1.0
51265,443168.pgn,0.0
51266,443169.pgn,0.0
51267,443170.pgn,0.0
51268,443171.pgn,0.0
51269,443172.pgn,0.0
51270,443173.pgn,1.0
51271,443174.pgn,-1.0
51272,443175.pgn,0.0
51273,443176.pgn,1.0
51274,443177.pgn,0.0
51275,443178.pgn,1.0
51276,443179.pgn,0.0
51277,443180.pgn,0.0
51278,443181.pgn,1.0
51279,443182.pgn,0.0
51280,443183.pgn,1.0
51281,443184.pgn,0.0
51282,443185.pgn,0.0
51283,443186.pgn,0.0
51284,443187.pgn,-1.0
51285,443188.pgn,0.0
51286,443189.pgn,1.0
51287,443190.pgn,0.0
51288,443191.pgn,0.0
51289,443192.pgn,0.0
51290,443193.pgn,0.0
51291,443194.pgn,1.0
51292,443195.pgn,0.0
51293,443196.pgn,0.0
51294,443197.pgn,0.0
51295,443198.pgn,0.0
51296,443199.pgn,0.0
51297,443200.pgn,0.0
51298,443201.pgn,0.0
51299,443202.pgn,1.0
51300,443203.pgn,-1.0
51301,443204.pgn,0.0
51302,443205.pgn,-1.0
51303,443206.pgn,-1.0
51304,443207.pgn,-1.0
51305,443208.pgn,0.0
51306,443209.pgn,1.0
51307,443210.pgn,-1.0
51308,443211.pgn,0.0
51309,443212.pgn,-1.0
51310,443213.pgn,0.0
51311,443214.pgn,0.0
51312,443215.pgn,0.0
51313,443216.pgn,0.0
51314,443217.pgn,-1.0
51315,443218.pgn,-1.0
51316,443219.pgn,0.0
51317,443220.pgn,1.0
51318,443221.pgn,0.0
51319,443222.pgn,0.0
51320,443223.pgn,0.0
51321,443224.pgn,0.0
51322,443225.pgn,0.0
51323,443226.pgn,0.0
51324,443227.pgn,1.0
51325,443228.pgn,0.0
51326,443229.pgn,0.0
51327,443230.pgn,0.0
51328,443231.pgn,0.0
51329,443232.pgn,0.0
51330,443233.pgn,1.0
51331,443234.pgn,1.0
51332,443235.pgn,-1.0
51333,443236.pgn,1.0
51334,443237.pgn,1.0
51335,443238.pgn,0.0
51336,443239.pgn,0.0
51337,443240.pgn,0.0
51338,443241.pgn,0.0
51339,443242.pgn,0.0
51340,443243.pgn,0.0
51341,443244.pgn,0.0
51342,443245.pgn,0.0
51343,443246.pgn,0.0
51344,443247.pgn,0.0
51345,443248.pgn,0.0
51346,443249.pgn,0.0
51347,443250.pgn,0.0
51348,443251.pgn,0.0
51349,443252.pgn,0.0
51350,443253.pgn,-1.0
51351,443254.pgn,1.0
51352,443255.pgn,1.0
51353,443256.pgn,0.0
51354,443257.pgn,0.0
51355,443258.pgn,1.0
51356,443259.pgn,1.0
51357,443260.pgn,0.0
51358,443261.pgn,1.0
51359,443262.pgn,1.0
51360,443263.pgn,1.0
51361,443264.pgn,1.0
51362,443265.pgn,0.0
51363,443266.pgn,1.0
51364,443267.pgn,1.0
51365,443268.pgn,1.0
51366,443269.pgn,1.0
51367,443270.pgn,1.0
51368,443271.pgn,0.0
51369,443272.pgn,0.0
51370,443273.pgn,1.0
51371,443274.pgn,0.0
